CummulativeDistance,Velocity,Acceleration,Battery,EnergyConsumption,Solar,Time
5000,21.988003003421852,0.00014179100154080177,89.22610181743131,65.0969524374692,54.802997781930365,4773.670992723221
5000,22.457963476670603,0.0020887847440982364,88.84156214470897,66.80025675532282,55.052569753655355,4998.663287681618
5000,22.514748713758674,0.0002553786124227129,88.45168249996563,67.16028516149143,55.249462014582065,5221.020346283214
5000,22.507041566023762,-3.4698958897651785e-05,88.08740641941216,67.15016498228121,56.02153072137331,5443.135014266344
5000,22.534753831697497,0.00012482102004836545,87.74602674768423,67.24907013137438,56.81992116008548,5665.151030983696
5000,22.497197162316066,-0.00016912500950829547,87.43592707629892,67.12050250690213,57.64695754608092,5887.215582469137
5000,22.520561596482278,0.0001051814460830329,87.15037797657527,67.19402865335513,58.4705036567975,6109.350141712284
5000,22.561686309446504,0.00018539945049134116,86.88286637138161,67.35196144273179,59.17948190406544,6331.16694243763
5000,22.509717572906865,-0.00023423039138336675,86.64721211245632,67.17478250338931,59.975544893222136,6553.037111516504
5000,22.53584390056475,0.00011768750985892968,86.43532494822647,67.2539096862115,60.780756818989005,6775.034566379826
5000,22.53385416112523,-8.96769557605761e-06,86.24712968506803,67.2549253680721,61.50556007858195,6996.913132912762
5000,22.543915099877538,4.535246756255842e-05,86.08173457643174,67.29111982044219,62.23829925160388,7218.7519719666525
5000,22.562334633467696,8.308360820894289e-05,85.9365964001619,67.36176983787821,62.92779855283426,7440.450740077879
5000,22.07422784383959,-0.0021787409210832806,85.89490531036128,65.59272918773156,64.31906639432228,7664.482328645747
5000,22.562325792816473,0.0021787010279448434,85.82366776660416,67.20859648247817,65.03228952069807,7888.513961584986
5000,22.044956835382816,-0.0023078423307299947,85.83300720337192,65.48715019691123,65.77246999016694,8112.692602623261
5000,22.06041372385191,6.817317936220842e-05,85.89298105270565,65.3843729914452,67.2165740885906,8339.422360773002
5000,22.004793779525436,-0.0002450904388072333,85.98352493231698,65.18990433556407,67.95601985769001,8566.358770847402
5000,22.6423597453159,0.0028465505556860625,85.99121461521446,67.4771556586375,67.71207547115597,8790.337215395633
5000,22.660282624836064,8.119538011453017e-05,85.97761186458557,67.75263988647504,67.33707585476246,9011.074891540295
5000,22.5962311078515,-0.0002898748358011337,85.99298284642913,67.52292566110759,67.99250915642813,9232.037559125916
5000,22.591391084802787,-2.1870913292905728e-05,86.03160816482163,67.48490554529567,68.66490902218625,9453.337099016855
5000,22.584553904604327,-3.088760765282786e-05,86.08964234877385,67.45829016135843,69.23123448109867,9674.693841025126
5000,22.602022018745934,7.893242658974874e-05,86.16237724738397,67.52020143625289,69.74225258879248,9895.998504980256
5000,22.613688432927272,5.2750520563267624e-05,86.24859142352486,67.56857731622894,70.20242039733297,10117.16057232603
5000,22.644303323949906,0.00013855684855400342,86.3446391723964,67.6847524031871,70.61901113121317,10338.11602376805
5000,22.638886268194607,-2.4530156279840432e-05,86.45476444667699,67.67458003107416,71.03890716034617,10558.948524527554
5000,22.63053027845983,-3.782707799632148e-05,86.58094789306087,67.64214904883458,71.49705333586195,10779.848212724199
5000,22.659134956140665,0.00012954962763086892,86.7162410411051,67.7446501785242,71.87785585127637,11000.649138237779
5000,22.670626373515816,5.2090320695505346e-05,86.86048088367424,67.79603682021309,72.20256401069987,11221.254755974787
5000,22.644635760798863,-0.00011777714283001737,87.02041423073744,67.70406787960185,72.59003163238299,11441.930959289246
5000,22.647796419262605,1.4315390911335294e-05,87.192568697271,67.70744373637328,72.96676268897343,11662.718395924237
5000,22.647177615120633,-2.8028717542986326e-06,87.37494652132906,67.70617267389534,73.27781519886851,11883.493442453882
5000,22.668098917559178,9.480546054264879e-05,87.56321678721602,67.78292936580819,73.53458598865492,12104.169575651224
5000,22.65163163650409,-7.462927403746638e-05,87.76165685414058,67.72899773019837,73.79134177474384,12324.824020806644
5000,22.673458246952574,9.892930804287968e-05,87.96514724722942,67.80406955503348,74.02070106389782,12545.452375338598
5000,22.628300612777874,-0.00020457202540581813,88.18204171255442,67.6449028347695,74.27102875044827,12766.194356482496
5000,22.66405435030983,0.00016193709715543866,88.4016927119491,67.76203256083963,74.47237059234713,12986.982169528424
5000,22.708976118719313,0.00020382367667661898,88.61642038497803,67.9388267824214,74.49875719345539,13207.377410856328
5000,22.71334701571359,1.9853629566140452e-05,88.83182373566514,67.96926181770363,74.5498341811953,13427.533477519934
5000,22.684865425648027,-0.00012930132764642365,89.05536259064112,67.8656816048554,74.69479362437153,13647.80646762756
5000,22.68499638829387,5.941757144745677e-07,89.28328347775489,67.85712386417043,74.82010696549627,13868.217101475404
5000,22.688159157180817,1.4350480466173828e-05,89.5123355176278,67.86881401922426,74.8663538373422,14088.611735257875
5000,22.715135331353476,0.0001224807180135263,89.73728102185973,67.96922290916346,74.84130806344855,14308.860069935996
5000,22.723874819382246,3.971136852514984e-05,89.95888902863851,68.01004589720021,74.78017050429177,14528.935286513708
5000,22.70334159717779,-9.327671288111423e-05,90.18256288043452,67.93710826675938,74.77034443912704,14749.06763863279
5000,22.754252167656116,0.00023142720311396855,90.39683294208584,68.11837209575674,74.6643224792053,14969.052885800362
5000,22.728624606854197,-0.00011656151899849412,90.60960132796619,68.04000178886591,74.54007597751028,15188.915847626124
5000,22.72885782197994,1.060137248058726e-06,90.82038601666876,68.03272121062083,74.47219345048495,15408.901633588985
5000,22.739467190519004,4.823902169115744e-05,91.02485262074585,68.07194569031681,74.31840044487227,15628.834960740382
5000,22.75525366532458,7.1820126457751e-05,91.2205783761722,68.13360813875937,74.11302996703434,15848.640683511743
5000,22.729992131014747,-0.00011490270972754646,91.41352685688625,68.04536652991088,73.9399426157249,16068.492194148293
5000,22.750180359103624,9.181640957519683e-05,91.59754498360681,68.11185378244762,73.73360755376025,16288.368229186919
5000,22.729546876995776,-9.384051381958235e-05,91.77600131771615,68.0421133992379,73.49395440627815,16508.246416848135
5000,22.780180053699826,0.00023043020454349732,91.93827424447949,68.22252217535183,73.17996008797114,16727.97966234153
5000,22.789617249131275,4.30051082918332e-05,92.08622662317136,68.27358487873923,72.79353004777526,16947.42325419132
5000,22.775063002636298,-6.631595878490686e-05,92.22580461313402,68.22276907619406,72.4868766695537,17166.891490218546
5000,22.81973346769405,0.00020367407625432196,92.34746657862416,68.38338375700178,72.1001568027247,17386.214763358
5000,22.801487792849297,-8.32389969140398e-05,92.45764077862141,68.33009492833664,71.69591673825278,17605.410999751803
5000,22.779864609825164,-9.856139254905201e-05,92.5600147217468,68.2442957149362,71.37181967741621,17824.798961558157
5000,22.842574239802495,0.0002860966258923545,92.63951319609832,68.46950464476257,70.8981830362014,18043.98934795903
5000,22.82712454011201,-7.055831311046054e-05,92.70371117010505,68.43229851796777,70.39354662387322,18262.952911703793
5000,22.809501471266245,-8.042574020869503e-05,92.75700792149053,68.3621111411059,69.99032689593193,18482.07515789059
5000,22.82493914021356,7.044893867558825e-05,92.79314058438554,68.41366594011419,69.51751879155648,18701.20789768108
5000,22.811559804514015,-6.10586039533364e-05,92.81434633208843,68.36903760076076,69.01687319308482,18920.330753974493
5000,22.833574319697444,0.00010048554982270966,92.81563303940234,68.44630961053008,68.48561851897043,19139.412156447484
5000,22.892635744433218,0.00027006551141548206,92.78797926852712,68.67238981128968,67.8275671110513,19358.105111450208
5000,22.82642157139308,-0.00030272495723420784,92.74988131213026,68.44557208604544,67.28167951812038,19576.83228097429
5000,22.891620620142383,0.0002980772861568614,92.6857624153783,68.66632496322298,66.70749266745109,19795.564307120665
5000,22.814796905113926,-0.0003511336794931963,92.61138345348724,68.40216488222437,66.12988759645235,20014.35196411597
5000,22.888521296200175,0.00033694493050129255,92.50894868873455,68.65108651501717,65.52170445182303,20233.15445797324
5000,22.901238194805984,5.8230372863152805e-05,92.3795997679857,68.72193211226595,64.77032258338843,20451.543899436983
5000,22.886919440914685,-6.556293603218871e-05,92.23083869471918,68.67279457159412,64.12814378330091,20669.940981048294
5000,22.936598654154814,0.0002276476326857864,92.05297547260788,68.85287058159201,63.41914914609256,20888.169533017026
5000,22.90475041164546,-0.00014599664020035976,91.85558664665334,68.75030561957213,62.720076986660764,21106.31320033463
5000,22.924232251453567,8.928328988110654e-05,91.63414202133326,68.8125902757619,62.04745697223381,21324.515731111118
5000,22.896644913220104,-0.00012640760364958156,91.39316862189331,68.71624500966587,61.354507656775304,21542.756860892667
5000,22.942272204059975,0.00020915056030948762,91.12267516708162,68.8770960046806,60.61352096018318,21760.912101654892
5000,22.94196227475144,-1.4220869064702099e-06,90.82594572779863,68.89054158445475,59.825457214359844,21978.85188235708
5000,22.932820126645943,-4.1939405502100003e-05,90.50649424921052,68.8564182019856,59.09717553111864,22196.836567548642
5000,22.99533510504482,0.0002871197632209407,90.15270935069286,69.08633214132664,58.27820349161176,22414.567934061266
5000,22.953729878278704,-0.0001911721268322165,89.77758949694486,68.9512632806921,57.49135174869028,22632.200218932117
5000,22.983524897052305,0.0001368701368438696,89.3745236853325,69.04901964060682,56.735359095849645,22849.888455830638
5000,22.982214093868382,-6.0252037020675666e-06,88.94464987432264,69.05366369130697,55.92101876495477,23067.44179489422
5000,22.85659225505988,-0.0005758355142339223,88.5092274678881,68.58577336945201,55.28361885287613,23285.59756282324
5000,22.989282430529155,0.0006083297156573197,88.0324955046446,69.03917269777747,54.475011220689375,23503.719696353903
5000,22.97044552965464,-8.657388398056503e-05,87.52594746078849,69.0116282792095,53.53658553940543,23721.3014890195
5000,23.073826922670033,0.0004760121026501624,86.97732624638695,69.39148864415336,52.63111054418619,23938.48376745281
5000,23.11297610910505,0.00018081757627282826,86.39104879901963,69.57134002606962,51.66056400899721,24154.99583028427
5000,23.118067177796227,2.353654170384909e-05,85.77554327873018,69.60298079075983,50.79928714591712,24371.30070443435
5000,23.02439398064369,-0.00043223118611978163,85.14782831282878,69.25390641933762,50.07721421104979,24588.020830516547
5000,22.942880280400612,-0.0003746962615106157,84.51012359392345,68.92005552200878,49.438176359450914,24805.566903472947
5000,23.07240441433439,0.0005960089897801773,83.82854599688633,69.37724438165287,48.55504879216824,25022.885997907328
5000,22.87504134883568,-0.0009068328747654947,83.14466310601485,68.68259632933649,47.789974013212394,25240.52595229225
5000,23.721583578370538,0.00394460107546767,82.31013123617318,71.80344630894207,46.30849768527972,25455.13377025379
